order_item_id,order_id,item_type,item_id,quantity
4878,65,food,5,3
4879,1245,book,60,1
4880,515,book,27,1
4881,1258,food,8,3
4882,2560,food,6,1
4883,913,book,54,1
4884,2670,food,1,4
4885,2269,food,4,3
4886,341,book,17,1
4887,1733,food,1,2
4888,2131,book,4,1
4889,821,food,1,1
4890,2852,book,44,2
4891,419,food,2,1
4892,1980,food,1,2
4893,579,food,8,2
4894,1360,book,42,3
4895,1450,food,7,1
4896,1992,food,1,2
4897,102,food,1,4
4898,1015,book,26,1
4899,406,book,55,2
4900,2161,food,2,1
4901,2009,food,6,3
4902,101,food,6,1
4903,18,food,3,3
4904,569,food,1,2
4905,284,food,9,2
4906,898,food,3,1
4907,1052,food,8,3
4908,977,food,6,2
4909,816,food,4,4
4910,2141,book,41,2
4911,327,book,21,4
4912,1931,book,40,4
4913,2776,book,21,2
4914,2987,book,38,4
4915,941,book,28,3
4916,1682,food,9,2
4917,2544,food,10,1
4918,2278,food,5,1
4919,1852,food,4,1
4920,875,book,4,4
4921,90,book,49,1
4922,1686,food,10,2
4923,1001,book,28,2
4924,2568,book,8,2
4925,2677,book,5,4
4926,2840,book,23,4
4927,2181,book,32,1
4928,2624,book,19,4
4929,132,book,32,2
4930,869,book,30,1
4931,2023,food,3,4
4932,181,food,2,3
4933,1627,book,57,2
4934,732,book,52,3
4935,742,food,7,4
4936,723,food,3,2
4937,2688,book,47,2
4938,2541,book,2,2
4939,303,food,9,2
4940,1950,food,9,1
4941,913,book,34,2
4942,1516,book,20,3
4943,1542,book,45,1
4944,852,book,49,3
4945,2477,food,8,3
4946,1057,book,30,2
4947,439,food,5,3
4948,802,book,58,4
4949,701,book,33,3
4950,1896,book,10,3
4951,1498,book,19,4
4952,588,book,7,4
4953,2051,book,32,4
4954,1882,book,14,3
4955,866,book,25,2
4956,2739,book,22,4
4957,1016,book,60,3
4958,667,food,4,1
4959,2820,book,54,1
4960,2013,food,4,3
4961,1221,book,20,4
4962,2932,book,37,1
4963,2348,book,26,4
4964,2423,food,5,1
4965,2918,book,16,3
4966,1528,book,20,1
4967,520,book,52,1
4968,671,book,43,1
4969,2636,book,10,2
4970,2512,food,1,1
4971,1192,book,49,1
4972,2473,book,41,2
4973,2949,book,21,4
4974,615,book,41,2
4975,1483,book,1,4
4976,1167,book,7,4
4977,1292,food,2,4
4978,180,book,33,3
4979,43,food,9,3
4980,138,food,3,4
4981,608,book,23,4
4982,185,book,48,4
4983,1466,book,55,4
4984,2338,food,5,4
4985,2202,book,41,3
4986,1114,book,17,2
4987,1147,book,14,3
4988,2116,book,17,2
4989,2820,food,1,1
4990,1685,food,3,2
4991,939,food,1,1
4992,78,food,8,3
4993,556,book,53,1
4994,1029,book,15,2
4995,610,food,6,3
4996,2906,book,39,3
4997,1179,book,11,3
4998,2267,food,4,1
4999,2610,book,46,2
5000,1299,book,40,3
5001,326,food,5,3
5002,60,food,9,4
5003,1017,food,2,1
5004,2046,book,28,1
5005,1436,book,12,3
5006,2295,book,48,3
5007,1386,book,45,4
5008,918,food,6,4
5009,1980,food,7,4
5010,1027,book,32,1
5011,2367,food,1,2
5012,2960,book,30,2
5013,1587,book,15,3
5014,2826,food,9,2
5015,1484,book,47,2
5016,236,book,52,4
5017,295,book,19,4
5018,2829,book,30,4
5019,1009,food,7,2
5020,1992,book,6,3
5021,640,food,4,4
5022,873,food,3,2
5023,2466,book,27,1
5024,548,book,48,3
5025,1109,food,3,3
5026,1176,book,10,3
5027,2860,food,6,4
5028,2993,food,6,1
5029,2228,food,6,3
5030,1607,book,50,2
5031,1880,book,13,1
5032,284,book,17,3
5033,766,food,4,2
5034,2561,food,1,2
5035,871,food,6,3
5036,2501,food,3,3
5037,370,food,3,1
5038,2191,food,7,4
5039,284,book,9,4
5040,1336,book,5,4
5041,2384,book,10,4
5042,1181,food,3,2
5043,2708,book,9,1
5044,128,book,51,1
5045,895,food,3,2
5046,263,book,30,4
5047,1543,food,8,2
5048,1557,book,28,2
5049,1292,book,4,4
5050,2349,book,22,1
5051,1341,book,59,2
5052,919,book,11,1
5053,1421,book,34,4
5054,2613,book,10,3
5055,2421,book,16,3
5056,2046,food,6,4
5057,2010,book,20,1
5058,1374,book,16,3
5059,2333,book,38,3
5060,2623,book,35,2
5061,1721,book,53,1
5062,761,book,50,2
5063,1156,food,7,3
5064,112,food,8,2
5065,2840,book,18,3
5066,679,food,7,2
5067,1026,food,9,2
5068,536,book,2,3
5069,935,food,5,3
5070,2134,food,7,3
5071,537,book,28,1
5072,359,food,8,3
5073,666,book,29,3
5074,2121,book,25,2
5075,1681,book,17,3
5076,415,food,6,3
5077,1193,food,10,2
5078,6,food,1,4
5079,1788,food,10,1
5080,497,food,2,1
5081,2619,food,6,3
5082,1087,book,37,2
5083,2511,food,3,2
5084,2559,book,48,3
5085,633,book,8,3
5086,1906,book,47,2
5087,1862,book,25,2
5088,2129,book,50,2
5089,449,food,9,4
5090,759,book,42,2
5091,1313,food,10,4
5092,1915,book,37,1
5093,719,food,10,1
5094,1191,food,4,4
5095,1993,book,9,2
5096,2440,book,3,4
5097,393,food,4,4
5098,2481,book,30,1
5099,1580,book,39,1
5100,1791,food,5,2
5101,734,book,4,1
5102,51,book,56,4
5103,2272,food,4,1
5104,1574,book,30,1
5105,2032,book,42,1
5106,2050,food,10,1
5107,567,food,10,2
5108,2388,book,27,1
5109,2640,food,5,3
5110,1095,book,18,4
5111,2747,food,7,1
5112,2255,book,10,4
5113,577,food,3,2
5114,2438,food,8,2
5115,2971,food,3,3
5116,2792,book,13,2
5117,443,food,6,2
5118,2498,book,31,1
5119,881,food,5,4
5120,2468,food,2,3
5121,1258,food,6,2
5122,620,food,6,2
5123,2091,book,42,2
5124,480,food,3,4
5125,2920,food,1,3
5126,2911,book,43,3
5127,2577,food,10,2
5128,891,food,2,4
5129,2694,book,41,1
5130,566,book,51,3
5131,2320,book,39,1
5132,2444,book,11,1
5133,2433,food,5,3
5134,1423,book,33,1
5135,1206,book,10,1
5136,1975,food,10,4
5137,2727,book,28,3
5138,2070,book,50,1
5139,1460,book,51,3
5140,2457,book,42,1
5141,451,food,9,4
5142,1896,book,3,2
5143,2627,book,10,2
5144,2882,book,53,3
5145,457,food,4,3
5146,268,food,9,2
5147,516,book,6,3
5148,653,book,25,3
5149,2883,book,30,1
5150,392,food,10,1
5151,898,food,1,1
5152,678,book,13,3
5153,2782,book,15,1
5154,965,food,7,4
5155,1202,food,2,3
5156,2170,book,51,3
5157,2492,food,5,3
5158,1014,book,44,1
5159,2162,book,41,4
5160,2015,food,9,2
5161,2408,book,58,1
5162,1426,book,33,1
5163,2939,food,8,1
5164,2235,food,4,4
5165,2587,food,10,2
5166,1268,food,8,4
5167,1965,book,57,2
5168,2194,food,10,1
5169,2109,food,4,2
5170,1725,book,3,3
5171,1541,food,8,4
5172,2234,food,9,1
5173,2799,book,45,4
5174,251,food,2,2
5175,261,book,34,1
5176,2172,food,10,4
5177,164,book,38,2
5178,1265,book,59,1
5179,1741,food,5,2
5180,748,food,1,4
5181,45,food,7,1
5182,2193,book,32,4
5183,2070,book,15,1
5184,2535,food,4,1
5185,331,book,2,1
5186,135,book,37,1
5187,928,book,19,1
5188,230,book,21,1
5189,1502,food,8,2
5190,2093,book,24,4
5191,2846,book,56,1
5192,788,food,1,1
5193,2544,food,3,1
5194,2648,food,10,1
5195,2450,food,7,4
5196,2469,food,9,1
5197,2359,food,5,1
5198,107,food,9,4
5199,406,book,20,1
5200,2798,book,37,4
5201,663,book,48,4
5202,2891,book,19,3
5203,2998,book,35,3
5204,2493,food,10,1
5205,2404,book,11,4
5206,2783,food,1,4
5207,1842,book,31,4
5208,525,food,4,4
5209,1101,book,33,3
5210,180,book,30,2
5211,2777,book,50,4
5212,2777,book,45,1
5213,1297,food,8,4
5214,1800,book,9,1
5215,147,food,9,1
5216,2540,book,27,4
5217,2619,book,13,2
5218,174,book,31,4
5219,147,food,3,3
5220,2736,food,10,3
5221,85,food,2,1
5222,2886,book,47,2
5223,2831,book,2,2
5224,438,food,3,4
5225,885,book,27,3
5226,1600,book,39,3
5227,241,book,22,1
5228,1395,book,40,3
5229,2278,food,2,1
5230,1830,book,13,2
5231,2719,book,51,2
5232,1567,book,13,2
5233,1685,book,32,3
5234,1146,food,5,2
5235,1060,food,2,3
5236,2221,food,8,2
5237,2477,book,34,2
5238,1659,book,2,3
5239,595,book,54,4
5240,344,food,4,3
5241,2062,food,10,2
5242,688,book,50,4
5243,825,book,21,3
5244,843,book,1,4
5245,777,book,54,2
5246,2198,food,5,1
5247,2796,book,8,1
5248,1064,book,56,1
5249,1678,food,3,1
5250,2375,book,37,4
5251,2303,book,33,1
5252,1498,food,4,2
5253,805,food,2,2
5254,1876,book,18,1
5255,436,book,53,2
5256,757,food,10,1
5257,909,book,31,3
5258,2660,food,1,4
5259,1827,book,43,4
5260,1141,book,29,4
5261,2613,food,8,1
5262,1808,book,39,3
5263,2146,book,34,3
5264,2217,book,28,3
5265,120,book,40,2
5266,40,food,4,4
5267,2232,book,7,1
5268,2942,book,55,1
5269,81,book,46,3
5270,2416,food,10,3
5271,1613,book,18,2
5272,1229,book,38,3
5273,143,book,7,1
5274,726,book,38,2
5275,2752,book,13,1
5276,2877,food,2,1
5277,714,food,2,2
5278,2064,food,1,3
5279,901,food,1,1
5280,1606,food,1,3
5281,2872,food,3,1
5282,1666,book,29,2
5283,2500,book,48,3
5284,2237,food,5,4
5285,2368,food,10,2
5286,1538,food,7,4
5287,669,book,43,4
5288,1216,book,53,2
5289,662,food,3,4
5290,2456,food,10,1
5291,2833,food,2,1
5292,2479,book,6,4
5293,1753,food,10,1
5294,215,food,10,2
5295,589,book,54,1
5296,603,book,2,1
5297,803,book,31,4
5298,1761,food,5,4
5299,2375,food,9,3
5300,2884,book,36,3
5301,283,book,23,3
5302,2899,book,14,3
5303,2105,food,10,2
5304,243,book,35,3
5305,2556,book,2,4
5306,430,food,9,1
5307,222,food,4,3
5308,2784,book,49,3
5309,186,food,9,3
5310,795,food,9,2
5311,1558,book,14,3
5312,1419,food,6,4
5313,1970,book,4,3
5314,316,book,53,1
5315,297,book,55,3
5316,2757,food,10,4
5317,2494,book,18,3
5318,253,book,5,1
5319,854,food,8,1
5320,1361,book,4,2
5321,79,food,1,2
5322,1685,book,58,2
5323,1542,food,2,1
5324,1903,book,14,1
5325,2847,food,6,4
5326,1584,food,8,3
5327,173,food,3,4
5328,335,food,1,2
5329,1442,book,60,2
5330,2720,food,1,2
5331,216,book,2,3
5332,2871,book,4,4
5333,2022,food,3,1
5334,1608,food,1,3
5335,2884,food,6,2
5336,1777,food,6,3
5337,2440,book,21,2
5338,1607,food,1,3
5339,559,book,59,3
5340,1959,food,1,3
5341,573,book,12,4
5342,855,food,10,1
5343,1885,book,34,3
5344,2621,food,10,4
5345,326,book,38,4
5346,2435,book,21,4
5347,516,food,2,1
5348,542,food,6,2
5349,2662,food,7,3
5350,756,book,3,2
5351,2925,food,3,3
5352,2498,book,52,2
5353,1621,book,13,3
5354,2958,food,9,1
5355,669,food,9,2
5356,2637,book,52,1
5357,2232,book,38,1
5358,1985,book,5,2
5359,2742,book,38,4
5360,2167,book,19,3
5361,218,food,9,2
5362,2171,food,10,1
5363,532,book,11,2
5364,738,book,29,2
5365,35,food,10,4
5366,2891,book,57,2
5367,544,book,50,4
5368,1793,book,14,1
5369,1279,food,2,3
5370,482,food,7,4
5371,1117,food,5,1
5372,1880,food,8,4
5373,2698,food,6,3
5374,500,book,22,2
5375,2360,food,8,1
5376,711,food,7,4
5377,643,book,60,2
5378,569,book,13,1
5379,167,food,5,4
5380,2505,book,33,4
5381,1898,food,10,4
5382,1709,food,2,2
5383,169,food,4,1
5384,2120,book,57,4
5385,484,book,32,3
5386,911,book,56,4
5387,2669,food,2,3
5388,268,food,6,1
5389,1355,book,60,2
5390,628,book,49,2
5391,382,food,9,4
5392,2344,food,7,3
5393,2226,book,48,1
5394,437,food,4,4
5395,2095,book,40,3
5396,1917,food,1,3
5397,647,book,45,3
5398,1072,food,9,3
5399,2378,food,4,2
5400,1439,book,5,3
5401,2449,book,34,2
5402,2207,food,8,3
5403,1582,book,19,1
5404,2598,book,14,3
5405,2903,food,8,3
5406,2117,book,60,3
5407,824,food,7,3
5408,1942,food,2,3
5409,1889,food,9,4
5410,2883,food,9,2
5411,2234,food,9,4
5412,2879,book,41,3
5413,2962,food,6,4
5414,2914,food,10,1
5415,1734,book,59,1
5416,49,book,2,4
5417,1307,book,3,2
5418,1234,food,6,1
5419,605,book,46,2
5420,439,book,42,4
5421,2329,book,39,2
5422,2628,book,32,1
5423,1356,book,56,2
5424,486,book,7,3
5425,391,food,4,3
5426,1588,food,8,2
5427,1076,food,8,4
5428,36,book,13,2
5429,2096,book,55,1
5430,2032,food,7,2
5431,2443,book,57,2
5432,1794,book,49,3
5433,783,book,34,1
5434,2166,book,50,1
5435,1408,food,7,4
5436,868,food,8,3
5437,374,book,60,1
5438,963,food,6,2
5439,543,food,1,1
5440,1050,book,30,3
5441,168,book,10,1
5442,1449,food,8,3
5443,839,book,10,4
5444,2234,book,33,1
5445,926,food,10,4
5446,2296,food,2,1
5447,2743,food,9,2
5448,564,book,7,4
5449,2913,food,3,2
5450,354,food,9,2
5451,1589,book,33,3
5452,820,food,5,1
5453,2470,food,6,1
5454,2872,food,9,3
5455,1192,book,51,2
5456,2553,book,35,4
5457,2726,food,1,3
5458,1069,food,8,1
5459,301,food,2,4
5460,1288,book,16,2
5461,2650,food,5,4
5462,1532,book,17,2
5463,1016,food,10,1
5464,1094,food,7,4
5465,969,book,32,4
5466,282,food,8,4
5467,1162,book,3,1
5468,2757,book,37,1
5469,1223,book,23,4
5470,1777,food,10,3
5471,847,book,12,4
5472,1172,food,7,4
5473,890,food,2,1
5474,2046,book,54,4
5475,642,food,9,1
5476,66,book,51,4
5477,1702,food,7,2
5478,20,food,10,2
5479,2834,food,1,1
5480,2976,book,24,2
5481,1678,book,27,2
5482,1880,book,50,3
5483,1318,food,3,4
5484,2166,food,1,2
5485,2823,book,2,1
5486,1850,book,13,1
5487,2276,book,7,4
5488,896,food,10,3
5489,2213,food,8,2
5490,1194,food,1,1
5491,1027,book,20,2
5492,701,book,10,4
5493,1315,book,19,4
5494,2223,book,32,3
5495,1215,food,8,4
5496,1958,food,6,3
5497,1030,food,10,3
5498,207,book,11,3
5499,1275,food,5,4
5500,1183,book,56,4
5501,620,book,9,3
5502,248,food,2,3
5503,640,book,41,1
5504,673,food,5,3
5505,2764,food,5,4
5506,2261,food,9,3
5507,641,food,6,2
5508,1067,food,1,2
5509,169,food,6,4
5510,1706,book,1,2
5511,1783,book,16,4
5512,226,book,44,4
5513,1926,book,45,3
5514,2209,food,4,1
5515,326,book,4,2
5516,323,book,23,4
5517,2687,book,23,2
5518,208,food,1,1
5519,42,food,1,4
5520,667,book,22,4
5521,97,book,56,1
5522,2344,food,8,2
5523,2620,food,4,4
5524,2710,book,1,3
5525,2396,food,6,1
5526,1654,book,33,4
5527,852,food,3,2
5528,438,food,8,3
5529,200,food,8,4
5530,22,book,48,3
5531,2320,food,4,2
5532,8,book,30,4
5533,1524,book,25,2
5534,2920,food,6,4
5535,1351,book,4,2
5536,1828,book,20,3
5537,516,food,7,3
5538,1502,book,54,4
5539,2469,food,10,3
5540,1664,book,36,4
5541,773,food,3,2
5542,753,food,1,4
5543,2509,food,6,4
5544,2161,book,21,3
5545,591,book,10,1
5546,2935,food,2,3
5547,2289,book,47,2
5548,296,food,9,3
5549,2206,book,26,2
5550,2891,book,31,2
5551,1748,food,1,4
5552,260,book,11,2
5553,1506,book,25,2
5554,473,book,26,4
5555,1446,book,37,3
5556,1696,food,3,3
5557,1779,food,1,1
5558,1231,food,2,3
5559,482,book,42,4
5560,304,book,48,3
5561,253,book,39,1
5562,450,food,3,3
5563,2497,book,16,1
5564,1081,book,59,4
5565,2853,food,1,1
5566,1129,food,10,1
5567,2816,food,9,2
5568,1362,food,7,3
5569,1982,book,20,3
5570,729,food,1,1
5571,1247,book,45,2
5572,621,book,29,1
5573,2651,book,4,3
5574,2943,book,43,3
5575,363,book,58,2
5576,2994,book,2,3
5577,128,food,8,1
5578,1895,food,6,2
5579,2356,food,7,4
5580,473,book,39,3
5581,1097,book,12,2
5582,2233,book,47,3
5583,31,book,37,2
5584,1523,book,37,3
5585,546,book,24,2
5586,32,food,4,3
5587,1333,food,1,3
5588,1875,food,2,3
5589,1817,book,13,4
5590,2074,book,59,4
5591,2957,food,1,2
5592,819,book,55,1
5593,882,food,4,2
5594,2017,book,19,2
5595,586,food,8,4
5596,1450,book,50,4
5597,1687,food,8,4
5598,1264,book,23,4
5599,1222,book,41,3
5600,1821,food,8,4
5601,1126,food,8,1
5602,2510,book,10,2
5603,2435,food,4,2
5604,1275,book,12,1
5605,402,food,4,1
5606,120,food,8,2
5607,1454,food,6,4
5608,1737,food,4,3
5609,1776,food,2,4
5610,2996,book,33,2
5611,2824,book,34,1
5612,2084,book,27,3
5613,1059,food,2,2
5614,459,food,5,3
5615,1445,book,12,4
5616,2924,book,19,3
5617,2311,food,1,2
5618,2890,food,7,3
5619,1142,food,8,1
5620,2919,food,4,3
5621,2964,book,59,4
5622,399,book,20,1
5623,16,book,15,1
5624,517,food,2,2
5625,1970,food,1,1
5626,2446,food,10,4
5627,1468,book,21,1
5628,1134,book,38,3
5629,2575,food,4,1
5630,2826,book,12,4
5631,490,food,9,2
5632,2482,book,33,3
5633,2395,book,46,4
5634,23,book,18,2
5635,1816,food,2,3
5636,1500,food,5,2
5637,2213,food,2,3
5638,679,book,11,1
5639,190,food,7,1
5640,2007,book,23,3
5641,539,food,6,1
5642,811,book,15,2
5643,929,food,7,3
5644,2183,book,23,4
5645,2826,food,4,3
5646,1237,book,21,1
5647,1841,food,4,1
5648,2427,food,1,4
5649,1426,food,1,3
5650,33,book,52,1
5651,1663,food,5,3
5652,739,food,7,4
5653,927,book,5,1
5654,2378,food,5,3
5655,2665,food,9,4
5656,1651,food,3,2
5657,2386,food,10,4
5658,2221,book,16,4
5659,1114,food,1,2
5660,872,book,27,1
5661,651,food,6,3
5662,2589,food,1,1
5663,439,book,5,2
5664,1306,book,41,3
5665,2784,book,12,2
5666,1480,food,10,3
5667,1115,book,4,3
5668,492,book,39,4
5669,962,food,10,2
5670,2508,book,24,2
5671,230,food,10,1
5672,1825,food,9,1
5673,1294,food,8,3
5674,2064,book,56,1
5675,530,book,12,1
5676,2581,food,7,4
5677,177,food,5,3
5678,778,food,6,2
5679,2254,food,10,2
5680,1482,food,6,3
5681,186,book,17,2
5682,2506,book,12,3
5683,1155,food,4,2
5684,932,food,4,3
5685,86,food,4,3
5686,403,book,53,4
5687,696,food,7,4
5688,240,food,8,3
5689,2993,food,10,3
5690,2832,food,9,4
5691,483,food,9,4
5692,106,book,60,1
5693,237,book,6,3
5694,2424,food,3,3
5695,2459,book,1,2
5696,1648,food,8,1
5697,2247,book,51,1
5698,2931,book,7,4
5699,1091,food,4,3
5700,1285,food,10,2
5701,1543,food,10,3
5702,1726,food,4,1
5703,2704,book,27,2
5704,502,book,57,1
5705,270,food,8,4
5706,1167,book,18,3
5707,1078,food,1,1
5708,599,food,4,1
5709,1702,book,53,1
5710,2654,book,16,3
5711,716,food,7,2
5712,1139,food,8,4
5713,169,book,11,3
5714,1842,food,9,4
5715,606,food,10,1
5716,1114,book,4,3
5717,385,food,8,1
5718,884,food,1,3
5719,1138,book,56,2
5720,53,food,8,1
5721,2566,book,58,4
5722,1935,book,46,1
5723,128,book,15,4
5724,2943,food,8,3
5725,2231,book,51,3
5726,1844,food,9,4
5727,2120,food,2,4
5728,2848,food,6,4
5729,1571,book,54,2
5730,1491,book,31,3
5731,445,book,41,1
5732,2143,book,47,3
5733,1465,book,30,4
5734,284,food,6,2
5735,2843,food,2,1
5736,846,book,57,2
5737,2351,food,5,1
5738,653,food,2,2
5739,1225,food,6,3
5740,760,food,6,4
5741,1944,book,5,3
5742,397,food,10,1
5743,733,book,16,4
5744,715,book,13,3
5745,197,book,1,2
5746,1780,food,7,4
5747,262,book,21,4
5748,1206,book,50,2
5749,746,book,42,3
5750,140,food,5,2
5751,1718,food,4,4
5752,2217,book,47,4
5753,2871,book,45,1
5754,376,book,43,2
5755,2062,food,7,1
5756,2436,food,8,3
5757,618,food,5,3
5758,1511,food,7,4
5759,1916,food,4,4
5760,2098,food,2,3
5761,2528,food,7,4
5762,2574,food,10,1
5763,427,book,30,4
5764,1945,book,14,1
5765,290,food,5,4
5766,2493,food,8,4
5767,392,food,10,4
5768,1375,book,16,4
5769,1104,food,10,2
5770,781,food,2,4
5771,1511,food,7,3
5772,807,book,10,2
5773,276,food,4,4
5774,590,book,46,1
5775,2948,book,17,3
5776,592,book,49,3
5777,2241,food,1,4
5778,1230,food,7,1
5779,496,book,40,3
5780,1796,food,3,2
5781,202,book,38,1
5782,145,book,4,3
5783,415,book,13,3
5784,986,book,3,1
5785,107,food,4,3
5786,74,food,10,3
5787,415,food,5,3
5788,1541,food,3,4
5789,527,book,15,1
5790,1878,food,3,4
5791,2254,food,5,1
5792,2534,food,4,1
5793,1785,book,38,2
5794,441,book,49,2
5795,1082,book,30,4
5796,2664,food,8,1
5797,891,food,10,4
5798,169,book,59,1
5799,819,food,8,2
5800,518,book,37,2
5801,1131,book,35,4
5802,652,book,45,4
5803,875,book,59,3
5804,401,food,3,1
5805,128,book,26,2
5806,2578,book,24,4
5807,2928,food,1,4
5808,1222,book,8,1
5809,1307,food,2,1
5810,1956,book,20,4
5811,2318,food,7,2
5812,1769,book,42,2
5813,416,book,23,2
5814,2088,book,36,4
5815,1803,food,8,4
5816,2227,book,38,3
5817,1880,book,37,4
5818,383,book,9,4
5819,1726,food,2,4
5820,648,book,60,2
5821,1403,book,6,4
5822,2135,book,26,1
5823,2291,book,48,2
5824,386,food,2,3
5825,1048,book,9,2
5826,1929,book,29,3
5827,514,food,2,2
5828,2670,food,3,4
5829,2821,book,57,3
5830,186,book,29,1
5831,1772,book,46,3
5832,2589,book,37,3
5833,1315,food,8,1
5834,2445,food,7,1
5835,2673,book,52,2
5836,971,book,56,2
5837,1957,food,5,3
5838,2998,food,7,2
5839,907,food,8,4
5840,1211,food,8,2
5841,1131,food,1,1
5842,1570,book,17,4
5843,2100,food,10,4
5844,598,food,1,2
5845,207,food,2,1
5846,963,food,6,2
5847,510,food,8,2
5848,659,book,7,4
5849,1378,food,1,4
5850,2441,food,8,2
5851,1801,book,21,4
5852,1405,food,6,2
5853,1367,book,28,1
5854,1952,food,9,3
5855,872,food,9,2
5856,2281,food,7,1
5857,2957,book,43,3
5858,2779,book,20,3
5859,857,book,36,3
5860,2183,book,15,1
5861,1359,food,2,3
5862,244,food,5,2
5863,1521,food,8,4
5864,349,food,6,3
5865,470,food,1,1
5866,2027,book,34,3
5867,1908,book,12,3
5868,1901,food,1,4
5869,2195,food,8,3
5870,885,food,6,1
5871,1988,book,28,4
5872,1410,food,9,4
5873,2538,food,6,2
5874,1003,food,8,2
5875,2245,food,10,4
5876,1970,book,47,2
5877,2643,book,44,4
5878,2294,food,5,4
5879,1419,food,5,4
5880,2242,book,20,1
5881,2419,book,46,4
5882,1528,food,3,4
5883,1100,book,29,1
5884,2803,book,23,4
5885,1138,food,9,2
5886,817,food,9,2
5887,2337,food,3,4
5888,1960,book,36,4
5889,2159,book,8,2
5890,203,food,1,3
5891,2230,food,4,1
5892,86,food,5,2
5893,2778,book,46,1
5894,1058,book,22,2
5895,2539,book,46,3
5896,2521,book,4,1
5897,1433,food,5,3
5898,2901,food,9,3
5899,110,book,2,2
5900,830,food,10,1
5901,710,food,5,4
5902,303,book,3,3
5903,1759,book,51,3
5904,2321,food,5,4
5905,4,book,11,4
5906,1448,food,6,2
5907,2884,book,49,1
5908,264,book,55,1
5909,665,food,3,4
5910,2409,book,15,4
5911,1627,food,4,2
5912,320,book,27,2
5913,423,book,36,1
5914,440,food,6,4
5915,692,food,10,3
5916,460,book,33,3
5917,2241,book,60,2
5918,1509,book,8,1
5919,1706,food,1,3
5920,605,food,9,3
5921,2163,book,36,4
5922,1387,book,34,2
5923,1114,book,6,2
5924,2596,food,8,3
5925,2904,food,3,2
5926,894,book,52,3
5927,1276,book,24,3
5928,68,book,39,3
5929,625,book,32,2
5930,1274,food,7,3
5931,65,food,1,1
5932,1586,food,7,4
5933,1499,food,5,1
5934,530,book,30,2
5935,2714,book,7,1
5936,1548,book,9,4
5937,1420,book,8,4
5938,1571,book,40,1
5939,1018,book,31,2
5940,618,book,4,1
5941,2686,food,10,1
5942,1609,book,7,2
5943,2046,book,51,4
5944,1645,book,47,3
5945,1103,food,10,1
5946,382,food,6,3
5947,1188,book,30,4
5948,270,food,8,2
5949,2940,food,3,3
5950,452,book,26,2
5951,2135,food,5,2
5952,1067,book,29,1
5953,2049,food,3,4
5954,2876,book,16,4
5955,2383,food,7,1
5956,593,book,46,2
5957,70,food,5,4
5958,1973,book,25,2
5959,1689,food,4,4
5960,1642,food,10,2
5961,1604,food,4,3
5962,1931,book,23,2
5963,138,book,58,2
5964,494,book,47,1
5965,1294,food,8,1
5966,1122,book,37,2
5967,1443,food,3,3
5968,2625,food,1,1
5969,2673,book,36,1
5970,1880,book,55,2
5971,2979,food,8,2
5972,995,food,7,3
5973,542,book,59,4
5974,1892,food,8,3
5975,1911,food,3,2
5976,1364,book,32,3
5977,2857,food,8,2
5978,1989,book,42,3
5979,1527,book,12,2
5980,2728,food,1,3
5981,695,food,8,2
5982,1611,food,1,2
5983,2918,food,4,4
5984,1305,food,7,4
5985,25,book,19,3
5986,57,food,7,4
5987,1089,food,9,3
5988,624,food,9,2
5989,259,food,1,4
5990,1672,book,53,2
5991,2387,book,53,4
5992,2583,book,59,4
5993,108,food,8,4
5994,2334,food,4,1
5995,2356,book,9,1
5996,39,food,3,2
5997,2446,book,43,3
5998,1902,book,20,1
5999,356,food,8,1
6000,1815,food,2,2
6001,124,food,2,1
6002,1567,book,17,3
6003,2693,food,9,4
6004,55,food,8,4
6005,869,book,26,2
6006,913,book,54,4
6007,1493,book,7,1
6008,961,book,21,4
6009,2127,food,8,3
6010,18,food,1,1
6011,2594,food,10,1
6012,599,food,8,4
6013,1330,book,7,1
6014,2035,book,19,1
6015,2117,food,2,2
6016,794,book,30,2
6017,1977,food,7,2
6018,32,book,59,2
6019,1214,book,9,2
6020,2707,book,24,4
6021,1770,food,5,4
6022,204,food,8,3
6023,1746,food,10,4
6024,1143,book,42,3
6025,1282,book,18,2
6026,1118,food,9,4
6027,2967,food,9,1
6028,1229,book,52,4
6029,1475,food,2,3
6030,2372,food,3,2
6031,2797,book,37,2
6032,1313,food,7,3
6033,1151,book,1,4
6034,2737,book,28,1
6035,2582,food,1,2
6036,549,book,26,4
6037,1645,book,46,2
6038,2709,book,16,4
6039,2544,book,47,3
6040,228,book,18,1
6041,488,book,51,2
6042,1479,book,21,4
6043,2143,food,6,4
6044,1596,book,23,4
6045,267,food,9,1
6046,1870,book,8,1
6047,2536,book,1,4
6048,16,food,3,3
6049,2748,book,48,3
6050,886,food,7,3
6051,621,book,11,3
6052,1128,book,4,2
6053,1254,food,3,3
6054,2986,food,3,1
6055,2425,food,4,1
6056,818,food,9,3
6057,2320,food,3,2
6058,1661,book,12,1
6059,1450,book,8,1
6060,2700,food,2,1
6061,1678,book,59,1
6062,827,food,10,1
6063,2155,book,13,2
6064,1508,book,20,1
6065,260,food,2,2
6066,765,book,16,4
6067,3000,food,8,3
6068,2012,food,9,3
6069,650,book,42,1
6070,572,book,60,2
6071,1347,book,2,4
6072,1439,book,40,1
6073,1586,book,26,1
6074,2944,book,18,2
6075,333,book,36,4
6076,2266,book,43,3
